gloss,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,66,25,-1,1,7,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9094.mp4,0,56775
technology,83,25,-1,1,0,19,elementalasl,val,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/technology.mov,0,57168
,65,25,-1,1,1,0,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/58387.mp4,0,57169
,126,25,-1,1,2,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468943589.6245.mp4,0,57170
,52,25,-1,1,3,14,handspeak,train,https://www.handspeak.com/word/t/technology.mp4,0,57171
,78,25,-1,1,4,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/8/8487.mp4,0,57172
,315,25,-1,1,5,5,aslu,val,https://www.youtube.com/watch?v=5Kq8IEFuaew,0,57173
,4,25,-1,1,6,30,aslpro,train,http://www.aslpro.com/main/t/technology.swf,0,57174
,205,25,-1,1,7,12,aslsearch,train,http://www.aslsearch.com/signs/videos/technical.mp4,0,57175
temple,33,25,-1,1,0,2,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/90001.mp4,0,57321
,87,25,9415,9310,1,121,northtexas,test,https://www.youtube.com/watch?v=sErq0TJMKEo,0,70056
,690,25,-1,1,2,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Temple%202-2Pva0CLtbug.mp4,0,57322
,609,25,-1,1,3,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Temple%203-B9evXwYC7_s.mp4,0,57323
,143,25,-1,1,4,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468943809.6427.mp4,0,57324
,89,25,-1,1,7,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/6/6950.mp4,0,57327
,0,25,-1,1,8,30,aslpro,train,http://www.aslpro.com/main/t/temple.swf,0,57328
,170,25,-1,1,9,12,aslsearch,train,http://www.aslsearch.com/signs/videos/testament.mp4,0,57329
tender,0,25,1085,1013,0,9,asl5200,val,https://www.youtube.com/watch?v=x6CehcknaH8,0,57367
,59,25,-1,1,1,2,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/153747.mp4,0,57368
,119,25,-1,1,2,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468943878.5733.mp4,0,57369
,108,25,-1,1,3,14,handspeak,train,https://www.handspeak.com/word/t/tender-soft.mp4,0,57370
,88,25,-1,1,4,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22182.mp4,0,57371
,90,25,-1,1,6,10,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/23/23788.mp4,0,57373
,247,25,-1,1,7,41,aslsearch,train,http://www.aslsearch.com/signs/videos/soft-hearted.mp4,0,57374
,245,25,-1,1,8,41,aslsearch,train,http://www.aslsearch.com/signs/videos/soft.mp4,0,57375
thailand,60,25,-1,1,0,2,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/243967.mp4,0,57596
,436,25,-1,1,1,45,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Thailand-EWxe5YCLz30.mp4,0,57597
,109,25,-1,1,2,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468944163.111.mp4,0,57598
,70,25,-1,1,3,14,handspeak,train,https://www.handspeak.com/word/t/thailand.mp4,0,57599
,55,25,-1,1,4,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/2/2993.mp4,0,57600
,48,25,-1,1,5,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/4/4995.mp4,0,57601
,270,25,-1,1,6,5,aslu,train,https://www.youtube.com/watch?v=bf9535mCBDI,0,57602
,157,25,-1,1,7,12,aslsearch,train,http://www.aslsearch.com/signs/videos/thailand.mp4,0,57603
theater,0,25,1605,1549,0,9,asl5200,val,https://www.youtube.com/watch?v=x6CehcknaH8,0,57705
,303,25,102,1,1,115,lillybauer,test,https://www.youtube.com/watch?v=XGIJ_W6n0a0,0,69026
,83,25,-1,1,2,109,asllex,train,https://youtu.be/RHymLOHQeZk,0,67298
,27,25,-1,1,3,56,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/50891.mp4,0,57706
,68,25,-1,1,4,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468944300.7969.mp4,0,57707
,64,25,-1,1,6,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/6/6372.mp4,0,57709
,13,25,-1,1,8,72,aslpro,train,http://www.aslpro.com/main/t/theater.swf,0,57711
,184,25,-1,1,9,12,aslsearch,train,http://www.aslsearch.com/signs/videos/show2.mp4,0,57712
them,0,25,1698,1649,0,9,asl5200,val,https://www.youtube.com/watch?v=x6CehcknaH8,0,57742
,295,25,-1,1,1,115,aslbrick,test,http://aslbricks.org/New/ASL-Videos/them.mp4,0,69503
,20,25,-1,1,2,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/90018.mp4,0,57751
,134,25,-1,1,3,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468944375.6831.mp4,0,57752
,3,25,-1,1,4,20,handspeak,train,https://www.handspeak.com/word/t/them.mp4,0,57753
,48,25,-1,1,5,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/7/7359.mp4,0,57754
,0,25,-1,1,6,24,aslpro,train,http://www.aslpro.com/main/t/them.swf,0,57755
,143,25,-1,1,7,12,aslsearch,train,http://www.aslsearch.com/signs/videos/they.mp4,0,57756
theme,0,25,1745,1699,0,9,asl5200,val,https://www.youtube.com/watch?v=x6CehcknaH8,0,57743
,64,25,-1,1,1,19,elementalasl,test,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/theme.mov,0,57744
,32,25,-1,1,2,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/90019.mp4,0,57745
,92,25,-1,1,3,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468944422.285.mp4,0,57746
,7,25,-1,1,4,14,handspeak,train,https://www.handspeak.com/word/t/theme.mp4,0,57747
,57,25,-1,1,5,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/8/8622.mp4,0,57748
,0,25,-1,1,6,25,aslpro,train,http://www.aslpro.com/main/t/theme.swf,0,57749
,179,25,-1,1,7,12,aslsearch,train,http://www.aslsearch.com/signs/videos/quote.mp4,0,57750
thick,322,25,-1,1,3,5,aslu,val,https://www.youtube.com/watch?v=JFuewx99kL0,0,57899
,51,25,-1,1,4,77,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/184992.mp4,0,57890
,0,25,-1,1,5,24,aslpro,train,http://www.aslpro.com/main/t/thick.swf,0,57900
,157,25,-1,1,6,12,aslsearch,train,http://www.aslsearch.com/signs/videos/thick.mp4,0,57901
,505,25,-1,1,8,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Thick-155cu5JF5eo.mp4,0,57892
,523,25,-1,1,9,6,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Thick%2C%20Fat-aW1ldBr5be8.mp4,0,57893
,129,25,-1,1,10,76,handspeak,train,https://www.handspeak.com/word/t/thick-erikwitteborg.mp4,0,57894
,50,25,-1,1,12,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14835.mp4,0,57896
this,0,25,2419,2383,0,9,asl5200,val,https://www.youtube.com/watch?v=x6CehcknaH8,0,58070
,302,25,-1,1,1,118,aslbrick,test,http://aslbricks.org/New/ASL-Videos/this.mp4,0,69507
,74,25,-1,1,2,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9272.mp4,0,58077
,323,25,-1,1,4,5,aslu,train,https://www.youtube.com/watch?v=hfa0GQG-LYA,0,58079
,168,25,-1,1,5,98,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/TH/THIS-1215.mp4,0,66628
,0,25,-1,1,6,25,aslpro,val,http://www.aslpro.com/main/t/this.swf,0,58080
,172,25,-1,1,9,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468944976.9077.mp4,0,58072
,147,25,-1,1,11,14,handspeak,train,https://www.handspeak.com/word/t/this.mp4,0,58074
throat,0,25,2564,2512,0,9,asl5200,val,https://www.youtube.com/watch?v=x6CehcknaH8,0,58251
,69,25,-1,1,1,2,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/90043.mp4,0,58252
,855,25,-1,1,2,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Throat-gc_aZ8tIj-o.mp4,0,58253
,76,25,-1,1,3,40,asldeafined,train,https://media.asldeafined.com/vocabulary/1489411769.3290.mp4,0,58254
,44,25,-1,1,4,14,handspeak,train,https://www.handspeak.com/word/t/throat.mp4,0,58255
,58,25,-1,1,5,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/3/3009.mp4,0,58256
,35,25,-1,1,6,87,aslpro,train,http://www.aslpro.com/main/t/throat.swf,0,58257
,179,25,-1,1,7,12,aslsearch,train,http://www.aslsearch.com/signs/videos/throat.mp4,0,58258
tissue,0,25,3124,3065,0,9,asl5200,val,https://www.youtube.com/watch?v=x6CehcknaH8,0,58610
,166,25,-1,1,1,98,aslsignbank,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/TI/TISSUE-1242.mp4,0,66649
,56,25,-1,1,2,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/90087.mp4,0,58611
,413,25,-1,1,3,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/tissue.mp4,0,58612
,131,25,-1,1,4,48,asldeafined,train,https://media.asldeafined.com/vocabulary/1546609786.765.mp4,0,58613
,70,25,-1,1,5,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/14/14187.mp4,0,58614
,10,25,-1,1,6,84,aslpro,train,http://www.aslpro.com/main/t/tissue_nasal.swf,0,58615
,192,25,-1,1,7,12,aslsearch,train,http://www.aslsearch.com/signs/videos/kleenex.mp4,0,58616
tongue,0,25,3821,3742,0,9,asl5200,val,https://www.youtube.com/watch?v=x6CehcknaH8,0,58819
,170,25,-1,1,1,98,aslsignbank,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/TO/TONGUE-1254.mp4,0,66656
,62,25,-1,1,2,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/90097.mp4,0,58822
,664,25,-1,1,4,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Tongue-v_ifR4F8JVo.mp4,0,58824
,71,25,-1,1,5,20,handspeak,train,https://www.handspeak.com/word/t/tongue.mp4,0,58825
,55,25,-1,1,6,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/3/3026.mp4,0,58826
,10,25,-1,1,8,84,aslpro,train,http://www.aslpro.com/main/t/tongue.swf,0,58828
,181,25,-1,1,9,12,aslsearch,train,http://www.aslsearch.com/signs/videos/tongue.mp4,0,58829
tonight,0,25,3868,3822,0,9,asl5200,val,https://www.youtube.com/watch?v=x6CehcknaH8,0,58833
,20,25,-1,1,1,0,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/58561.mp4,0,58834
,466,25,-1,1,2,3,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Tonight-qkbxNgBFygY.mp4,0,58835
,130,25,-1,1,3,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468945963.5918.mp4,0,58836
,36,25,-1,1,4,14,handspeak,train,https://www.handspeak.com/word/t/tonight.mp4,0,58837
,63,25,-1,1,5,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/7/7110.mp4,0,58838
,0,25,-1,1,6,25,aslpro,train,http://www.aslpro.com/main/t/tonight.swf,0,58839
,197,25,-1,1,7,12,aslsearch,train,http://www.aslsearch.com/signs/videos/evening.mp4,0,58840
tornado,0,25,4201,4129,0,9,asl5200,val,https://www.youtube.com/watch?v=x6CehcknaH8,0,58968
,353,25,-1,1,2,31,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Tornado%202-pxYMDtoNQt4.mp4,0,58972
,68,25,-1,1,7,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468946155.2235.mp4,0,58977
,52,25,-1,1,8,109,asllex,train,https://youtu.be/Ovv4I0r8-6s,0,67316
,4,25,-1,1,9,14,handspeak,train,https://www.handspeak.com/word/t/tornado.mp4,0,58978
,55,25,-1,1,10,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/14/14599.mp4,0,58979
,60,25,-1,1,11,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14600.mp4,0,58980
,142,25,-1,1,14,12,aslsearch,train,http://www.aslsearch.com/signs/videos/tornado.mp4,0,58983
tower,0,25,4561,4492,0,9,asl5200,val,https://www.youtube.com/watch?v=x6CehcknaH8,0,59131
,73,25,-1,1,1,21,asldeafined,test,https://media.asldeafined.com/vocabulary/1553871635.3856.mp4,0,59133
,29,25,-1,1,2,14,handspeak,train,https://www.handspeak.com/word/t/tower-building.mp4,0,59134
,50,25,-1,1,3,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/4/4041.mp4,0,59135
,348,25,-1,1,4,5,aslu,train,https://www.youtube.com/watch?v=3cvl0DgJ9NI,0,59136
,332,25,-1,1,5,5,aslu,val,https://www.youtube.com/watch?v=mnkfyONGx8k,0,59137
,0,25,-1,1,6,87,aslpro,train,http://www.aslpro.com/main/t/tower.swf,0,59138
,192,25,-1,1,7,12,aslsearch,train,http://www.aslsearch.com/signs/videos/tower.mp4,0,59139
tranquil,0,25,4895,4819,0,9,asl5200,val,https://www.youtube.com/watch?v=x6CehcknaH8,0,59348
,67,25,-1,1,1,26,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/307903.mp4,0,59349
,64,25,-1,1,2,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466726142.3586.mp4,0,59350
,47,25,-1,1,3,14,handspeak,train,https://www.handspeak.com/word/t/tranquil.mp4,0,59351
,81,25,-1,1,4,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23512.mp4,0,59352
,42,25,-1,1,5,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/5/5611.mp4,0,59353
,57,25,-1,1,6,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6699.mp4,0,59354
,0,25,-1,1,7,25,aslpro,train,http://www.aslpro.com/main/t/tranquil.swf,0,59355
transform,0,25,4975,4929,0,9,asl5200,val,https://www.youtube.com/watch?v=x6CehcknaH8,0,59379
,70,25,-1,1,1,26,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/306748.mp4,0,59383
,112,25,-1,1,2,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466729718.948.mp4,0,59384
,65,25,-1,1,3,20,handspeak,train,https://www.handspeak.com/word/t/transform-change.mp4,0,59385
,49,25,-1,1,4,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/3/3047.mp4,0,59386
,345,25,-1,1,5,5,aslu,val,https://www.youtube.com/watch?v=tBQTiauTTzU,0,59387
,4,25,-1,1,6,30,aslpro,train,http://www.aslpro.com/main/t/transform.swf,0,59388
,190,25,-1,1,7,12,aslsearch,train,http://www.aslsearch.com/signs/videos/change.mp4,0,59389
tutor,0,25,5649,5597,0,9,asl5200,val,https://www.youtube.com/watch?v=x6CehcknaH8,0,60056
,42,25,-1,1,1,28,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/483786.mp4,0,60057
,481,25,-1,1,2,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Tutor-bW0ul4cq1xw.mp4,0,60058
,81,25,-1,1,3,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468947712.1287.mp4,0,60059
,45,25,-1,1,4,20,handspeak,train,https://www.handspeak.com/word/t/tutor.mp4,0,60060
,32,25,-1,1,5,14,handspeak,val,https://www.handspeak.com/word/t/tutor-teach.mp4,0,60061
,47,25,-1,1,6,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/3/3069.mp4,0,60062
,165,25,-1,1,8,12,aslsearch,train,http://www.aslsearch.com/signs/videos/tutor.mp4,0,60064
twin,363,25,52,1,1,112,lillybauer,val,https://www.youtube.com/watch?v=eRJROI0rMIw,0,68438
,184,25,-1,1,2,12,aslsearch,test,http://www.aslsearch.com/signs/videos/twin.mp4,0,60164
,749,25,-1,1,3,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Twins-3ldkNZsF6uM.mp4,0,60155
,121,25,-1,1,4,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468947775.9155.mp4,0,60156
,17,25,-1,1,5,14,handspeak,train,https://www.handspeak.com/word/t/twin-offspring.mp4,0,60157
,77,25,-1,1,7,10,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/23/23895.mp4,0,60159
,79,25,-1,1,9,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/7/7828.mp4,0,60161
,383,25,-1,1,10,5,aslu,train,https://www.youtube.com/watch?v=SKpx1-ub5uc,0,60162
united states,0,25,422,367,0,9,asl5200,val,https://www.youtube.com/watch?v=aCRQIlk5kh0,0,60720
,158,25,-1,1,1,12,aslsearch,test,http://www.aslsearch.com/signs/videos/united-states.mp4,0,60730
,50,25,-1,1,3,0,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/58573.mp4,0,60722
,443,25,-1,1,4,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/united-states.mp4,0,60723
,567,25,-1,1,5,45,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20United%20States-X9agjlN2Smk.mp4,0,60724
,77,25,-1,1,8,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/5/5749.mp4,0,60728
,40,25,-1,1,9,16,aslpro,train,http://www.aslpro.com/main/u/united_states.swf,0,60729
value,0,25,276,227,0,9,asl5200,val,https://www.youtube.com/watch?v=cP1FdT_zo7U,0,61232
,386,25,-1,1,1,5,aslu,test,https://www.youtube.com/watch?v=iMl2vq3f1IA,0,61240
,11,25,-1,1,2,24,aslpro,train,http://www.aslpro.com/main/v/value.swf,0,61241
,117,25,-1,1,5,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468925851.8789.mp4,0,61233
,75,25,-1,1,8,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6364.mp4,0,61236
,61,25,-1,1,9,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/7/7207.mp4,0,61237
,332,25,-1,1,10,5,aslu,train,https://www.youtube.com/watch?v=Hvuejr0iZ94,0,61238
,386,25,-1,1,11,5,aslu,train,https://www.youtube.com/watch?v=iMl2vq3f1IA,0,61239
visitor,0,25,688,616,0,9,asl5200,val,https://www.youtube.com/watch?v=cP1FdT_zo7U,0,61825
,197,25,-1,1,1,100,aslsignbank,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/VI/VISITOR-1398.mp4,0,66732
,48,25,-1,1,2,28,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/481449.mp4,0,61826
,141,25,-1,1,3,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468926624.1747.mp4,0,61827
,169,25,-1,1,4,14,handspeak,train,https://www.handspeak.com/word/v/visitor.mp4,0,61828
,66,25,-1,1,5,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/14/14525.mp4,0,61829
,299,25,-1,1,6,5,aslu,train,https://www.youtube.com/watch?v=-MxgEkFNPdw,0,61830
,227,25,-1,1,7,41,aslsearch,train,http://www.aslsearch.com/signs/videos/visitor.mp4,0,61831
waiter,0,25,139,87,0,9,asl5200,val,https://www.youtube.com/watch?v=A5dihMAjeTE,0,62086
,169,25,5502,5383,1,121,northtexas,test,https://www.youtube.com/watch?v=F5Wef1_PtLk,0,70171
,91,25,-1,1,2,109,asllex,train,https://youtu.be/DiqK_g-NT3s,0,67035
,12,25,-1,1,3,28,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/481451.mp4,0,62087
,640,25,-1,1,4,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Server-tSm6tPyXpKM.mp4,0,62088
,45,25,-1,1,7,14,handspeak,val,https://www.handspeak.com/word/w/waiter.mp4,0,62091
,53,25,-1,1,8,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14099.mp4,0,62092
,6,25,-1,1,9,84,aslpro,train,http://www.aslpro.com//main/w/waiter.swf,0,62093
wake up,0,25,186,140,0,9,asl5200,val,https://www.youtube.com/watch?v=A5dihMAjeTE,0,62142
,693,25,-1,1,1,32,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Open%20Eyes-L9vezC9vfN8.mp4,0,62145
,27,25,-1,1,2,56,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/50934.mp4,0,62143
,131,25,-1,1,3,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468926895.6392.mp4,0,62146
,48,25,-1,1,4,14,handspeak,train,https://www.handspeak.com/word/w/wake-up.mp4,0,62147
,47,25,-1,1,5,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/14/14132.mp4,0,62148
,235,25,-1,1,6,65,nabboud,train,https://www.youtube.com/watch?v=ihw5oazxW6o,0,62149
,191,25,-1,1,7,12,aslsearch,train,http://www.aslsearch.com/signs/videos/awake.mp4,0,62150
wallet,183,25,-1,1,0,93,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WA/WALLET-359.mp4,0,66745
,37,25,-1,1,1,0,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/65932.mp4,0,62189
,755,25,-1,1,2,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Wallet-TP_rARyOxww.mp4,0,62190
,175,25,-1,1,3,15,asldeafined,train,https://media.asldeafined.com/vocabulary/1527816587.3091.mp4,0,62191
,63,25,-1,1,4,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/3/3147.mp4,0,62192
,37,25,-1,1,5,72,aslpro,val,http://www.aslpro.com//main/w/wallet_2.swf,0,62193
,13,25,-1,1,6,24,aslpro,train,http://www.aslpro.com/main/w/wallet.swf,0,62194
,241,25,-1,1,7,41,aslsearch,train,http://www.aslsearch.com/signs/videos/wallet.mp4,0,62195
wander,145,25,-1,1,1,109,asllex,val,https://youtu.be/A5pKgtt-d5E,0,67037
,59,25,-1,1,2,2,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/90195.mp4,0,62229
,669,25,-1,1,3,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Wander%2C%20Amble%2C%20One%20Person%20Walking-z87dqQmd3Yw.mp4,0,62230
,117,25,-1,1,4,15,asldeafined,train,https://media.asldeafined.com/vocabulary/1499872957.648.mp4,0,62231
,72,25,-1,1,5,20,handspeak,train,https://www.handspeak.com/word/w/wander.mp4,0,62232
,49,25,-1,1,7,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/14/14501.mp4,0,62234
,2,25,-1,1,8,30,aslpro,train,http://www.aslpro.com/main/w/wander.swf,0,62235
,239,25,-1,1,9,41,aslsearch,train,http://www.aslsearch.com/signs/videos/astray.mp4,0,62236
wash face,199,25,-1,1,0,100,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WA/WASH-FACE-1412.mp4,0,66748
,58,25,-1,1,1,20,handspeak,test,https://www.handspeak.com/word/w/wash-face2.mp4,0,62343
,51,25,-1,1,2,20,handspeak,train,https://www.handspeak.com/word/w/wash-face3.mp4,0,62344
,57,25,-1,1,3,20,handspeak,train,https://www.handspeak.com/word/w/wash-face4.mp4,0,62345
,71,25,-1,1,4,20,handspeak,train,https://www.handspeak.com/word/w/wash-face.mp4,0,62346
